ActSectionAssocID,CaseMasterID,ActID,SectionID
4438,2999,1,28
4439,3000,6,42
4440,3001,1,28
4441,3002,2,8
4442,3003,1,28
4443,3004,1,28
4444,3005,2,10
4445,3006,2,13
4446,3007,2,13
4447,3008,1,31
4448,3009,2,13
4449,3010,1,28
4450,3011,1,33
4451,3011,1,27
4452,3012,1,31
4453,3012,8,44
4454,3013,1,33
4455,3013,1,27
4456,3014,1,33
4457,3014,1,27
4458,3015,1,33
4459,3015,1,27
4460,3016,1,33
4461,3016,1,27
4462,3017,1,33
4463,3017,1,27
4464,3018,2,13
4465,3019,3,37
4466,3020,3,37
4467,3021,3,37
4468,3022,5,40
4469,3022,5,41
4470,3023,3,37
4471,3024,3,37
4472,3025,2,15
4473,3025,2,9
4474,3026,3,37
4475,3027,1,33
4476,3027,1,27
4477,3028,1,22
4478,3028,1,23
4479,3028,1,24
4480,3029,2,13
4481,3030,2,4
4482,3030,2,5
4483,3030,2,6
4484,3031,2,10
4485,3032,3,37
4486,3033,3,37
4487,3034,3,37
4488,3035,3,37
4489,3036,6,42
4490,3037,6,42
4491,3038,6,42
4492,3039,1,31
4493,3039,8,44
4494,3040,2,10
4495,3041,2,1
4496,3042,2,1
4497,3043,6,42
4498,3044,6,42
4499,3045,3,37
4500,3046,5,40
4501,3046,5,41
4502,3047,5,40
4503,3047,5,41
4504,3048,5,40
4505,3048,5,41
4506,3049,2,8
4507,3050,2,13
4508,3051,2,13
4509,3052,5,40
4510,3052,5,41
4511,3053,2,8
4512,3054,3,37
4513,3055,2,10
4514,3056,2,10
4515,3057,2,15
4516,3057,2,9
4517,3058,2,4
4518,3058,2,5
4519,3058,2,6
4520,3059,1,31
4521,3060,2,11
4522,3061,2,4
4523,3061,2,5
4524,3061,2,6
4525,3062,1,33
4526,3062,1,27
4527,3063,2,4
4528,3063,2,5
4529,3063,2,6
4530,3064,2,13
4531,3065,2,13
4532,3066,2,13
4533,3067,2,11
4534,3068,2,13
4535,3069,2,13
4536,3070,6,42
4537,3071,2,15
4538,3071,2,9
4539,3072,2,11
4540,3073,1,29
4541,3074,1,29
4542,3075,1,29
4543,3076,1,22
4544,3076,1,23
4545,3076,1,24
4546,3077,2,13
4547,3078,2,13
4548,3079,2,1
4549,3080,2,1
4550,3081,2,1
4551,3082,5,40
4552,3082,5,41
4553,3083,5,40
4554,3083,5,41
4555,3084,6,42
4556,3085,1,33
4557,3085,1,27
4558,3086,5,40
4559,3086,5,41
4560,3087,2,11
4561,3088,2,11
4562,3089,2,1
4563,3090,2,8
4564,3091,1,31
4565,3092,1,31
4566,3093,1,31
4567,3094,1,31
4568,3095,5,40
4569,3095,5,41
4570,3096,5,40
4571,3096,5,41
4572,3097,5,40
4573,3097,5,41
4574,3098,1,29
4575,3099,5,40
4576,3099,5,41
4577,3100,5,40
4578,3100,5,41
4579,3101,6,42
4580,3102,2,4
4581,3102,2,5
4582,3102,2,6
4583,3103,1,26
4584,3104,2,4
4585,3104,2,5
4586,3104,2,6
4587,3105,2,4
4588,3105,2,5
4589,3105,2,6
4590,3106,2,1
4591,3107,1,22
4592,3107,1,23
4593,3107,1,24
4594,3108,2,1
4595,3109,1,26
4596,3110,1,26
4597,3111,1,22
4598,3111,1,23
4599,3111,1,24
4600,3112,2,8
4601,3113,2,8
4602,3114,5,40
4603,3114,5,41
4604,3115,5,40
4605,3115,5,41
4606,3116,5,40
4607,3116,5,41
4608,3117,2,8
4609,3118,2,1
4610,3119,1,19
4611,3120,1,29
4612,3121,2,10
4613,3122,1,28
4614,3123,2,8
4615,3124,1,29
4616,3125,2,1
4617,3126,1,28
4618,3127,2,11
4619,3128,2,8
4620,3129,6,42
4621,3130,6,42
4622,3131,6,42
4623,3132,6,42
4624,3133,2,1
4625,3134,2,8
4626,3135,1,26
4627,3136,2,4
4628,3136,2,5
4629,3136,2,6
4630,3137,1,28
4631,3138,1,28
4632,3139,5,40
4633,3139,5,41
4634,3140,1,28
4635,3141,2,8
4636,3142,2,11
4637,3143,1,19
4638,3144,1,19
4639,3145,1,19
4640,3146,1,19
4641,3147,1,19
4642,3148,1,19
4643,3149,1,19
4644,3150,5,40
4645,3150,5,41
4646,3151,2,15
4647,3151,2,9
4648,3152,2,10
4649,3153,1,19
4650,3154,2,10
4651,3155,5,40
4652,3155,5,41
4653,3156,1,19
4654,3157,1,28
4655,3158,5,40
4656,3158,5,41
4657,3159,5,40
4658,3159,5,41
4659,3160,5,40
4660,3160,5,41
4661,3161,5,40
4662,3161,5,41
4663,3162,2,13
4664,3162,8,44
4665,3163,5,40
4666,3163,5,41
4667,3164,1,26
4668,3165,2,8
4669,3166,3,37
4670,3167,5,40
4671,3167,5,41
4672,3168,3,37
4673,3169,3,37
4674,3170,6,42
4675,3171,3,37
4676,3172,1,28
4677,3173,3,37
4678,3174,2,8
4679,3175,1,26
4680,3176,1,26
4681,3177,1,26
4682,3178,1,26
4683,3179,1,26
4684,3180,1,26
4685,3181,1,26
4686,3182,2,8
4687,3183,6,42
4688,3184,6,42
4689,3185,6,42
4690,3186,2,8
4691,3187,1,19
4692,3188,1,19
4693,3189,1,26
4694,3190,1,19
4695,3191,1,19
4696,3192,1,19
4697,3193,3,37
4698,3194,1,26
4699,3195,1,28
4700,3196,1,28
4701,3197,2,13
4702,3197,8,44
4703,3198,2,13
4704,3198,8,44
4705,3199,1,31
4706,3199,8,44
4707,3200,2,13
4708,3200,8,44
4709,3201,1,33
4710,3201,1,27
4711,3202,2,13
4712,3202,8,44
4713,3203,5,40
4714,3203,5,41
4715,3204,2,11
4716,3205,5,40
4717,3205,5,41
4718,3206,5,40
4719,3206,5,41
4720,3207,2,10
4721,3208,1,28
4722,3209,6,42
4723,3210,6,42
4724,3211,3,37
4725,3212,1,28
4726,3213,1,29
4727,3214,1,29
4728,3215,1,26
4729,3216,3,37
4730,3217,3,37
4731,3218,2,15
4732,3218,2,9
4733,3219,1,31
4734,3219,8,44
4735,3220,1,22
4736,3220,1,23
4737,3220,1,24
4738,3221,2,4
4739,3221,2,5
4740,3221,2,6
4741,3222,2,13
4742,3223,2,4
4743,3223,2,5
4744,3223,2,6
4745,3224,1,26
4746,3225,2,15
4747,3225,2,9
4748,3226,2,15
4749,3226,2,9
4750,3227,2,15
4751,3227,2,9
4752,3228,2,15
4753,3228,2,9
4754,3229,6,42
4755,3230,6,42
4756,3231,6,42
4757,3232,1,31
4758,3233,1,28
4759,3234,6,42
4760,3235,6,42
4761,3236,1,26
4762,3237,6,42
4763,3238,6,42
4764,3239,2,15
4765,3239,2,9
4766,3240,3,37
4767,3241,1,28
4768,3242,1,28
4769,3243,2,15
4770,3243,2,9
4771,3244,1,28
4772,3245,3,37
4773,3246,2,10
4774,3247,3,37
4775,3248,6,42
4776,3249,6,42
4777,3250,6,42
4778,3251,3,37
4779,3252,6,42
4780,3253,6,42
4781,3254,6,42
4782,3255,6,42
4783,3256,6,42
4784,3257,3,37
4785,3258,1,26
4786,3259,1,22
4787,3259,1,23
4788,3259,1,24
4789,3260,2,11
4790,3261,2,13
4791,3261,8,44
4792,3262,2,10
4793,3263,3,37
4794,3264,3,37
4795,3265,2,11
4796,3266,2,1
4797,3267,1,28
4798,3268,2,15
4799,3268,2,9
4800,3269,2,15
4801,3269,2,9
4802,3270,2,15
4803,3270,2,9
4804,3271,5,40
4805,3271,5,41
4806,3272,5,40
4807,3272,5,41
4808,3273,5,40
4809,3273,5,41
4810,3274,2,11
4811,3275,2,15
4812,3275,2,9
4813,3276,1,33
4814,3276,1,27
4815,3277,1,33
4816,3277,1,27
4817,3278,1,33
4818,3278,1,27
4819,3279,2,13
4820,3280,3,37
4821,3281,3,37
4822,3282,2,11
4823,3283,2,11
4824,3284,3,37
4825,3285,2,4
4826,3285,2,5
4827,3285,2,6
4828,3286,2,11
4829,3287,3,37
4830,3288,2,11
4831,3289,3,37
4832,3290,1,28
4833,3291,1,28
4834,3292,1,28
4835,3293,1,28
4836,3294,1,28
4837,3295,1,28
4838,3296,1,28
4839,3297,1,33
4840,3297,1,27
4841,3298,1,28
4842,3299,1,28
4843,3300,2,4
4844,3300,2,5
4845,3300,2,6
4846,3301,6,42
4847,3302,6,42
4848,3303,1,28
4849,3304,6,42
4850,3305,6,42
4851,3306,1,31
4852,3307,2,11
4853,3308,2,11
4854,3309,2,13
4855,3309,8,44
4856,3310,1,31
4857,3310,8,44
4858,3311,1,31
4859,3311,8,44
4860,3312,1,31
4861,3312,8,44
4862,3313,6,42
4863,3314,6,42
4864,3315,6,42
4865,3316,2,8
4866,3317,1,31
4867,3318,6,42
4868,3319,1,31
4869,3319,8,44
4870,3320,2,10
4871,3321,2,8
4872,3322,2,15
4873,3322,2,9
4874,3323,2,8
4875,3324,2,8
4876,3325,2,8
4877,3326,2,11
4878,3327,2,13
4879,3328,2,8
4880,3329,1,26
4881,3330,1,26
4882,3331,6,42
4883,3332,2,8
4884,3333,2,10
4885,3334,2,8
4886,3335,2,15
4887,3335,2,9
4888,3336,2,8
4889,3337,1,22
4890,3337,1,23
4891,3337,1,24
4892,3338,1,29
4893,3339,1,28
4894,3340,1,19
4895,3341,2,11
4896,3342,2,10
4897,3343,1,31
4898,3344,1,31
4899,3344,8,44
4900,3345,1,26
4901,3346,1,28
4902,3347,3,37
4903,3348,6,42
4904,3349,6,42
4905,3350,2,11
4906,3351,1,29
4907,3352,2,13
4908,3352,8,44
4909,3353,2,13
4910,3354,2,13
4911,3354,8,44
4912,3355,1,22
4913,3355,1,23
4914,3355,1,24
4915,3356,2,4
4916,3356,2,5
4917,3356,2,6
4918,3357,2,10
4919,3358,2,13
4920,3358,8,44
4921,3359,2,8
4922,3360,2,1
4923,3361,3,37
4924,3362,6,42
4925,3363,1,33
4926,3363,1,27
4927,3364,2,1
4928,3365,1,33
4929,3365,1,27
4930,3366,2,1
4931,3367,1,22
4932,3367,1,23
4933,3367,1,24
4934,3368,1,33
4935,3368,1,27
4936,3369,1,22
4937,3369,1,23
4938,3369,1,24
4939,3370,1,22
4940,3370,1,23
4941,3370,1,24
4942,3371,2,8
4943,3372,2,8
4944,3373,2,8
4945,3374,2,13
4946,3374,8,44
4947,3375,3,37
4948,3376,1,19
4949,3377,1,22
4950,3377,1,23
4951,3377,1,24
4952,3378,1,33
4953,3378,1,27
4954,3379,6,42
4955,3380,2,10
4956,3381,2,13
4957,3382,1,31
4958,3383,2,4
4959,3383,2,5
4960,3383,2,6
4961,3384,3,37
4962,3385,2,10
4963,3386,1,33
4964,3386,1,27
4965,3387,1,19
4966,3388,1,31
4967,3389,2,10
4968,3390,1,26
4969,3391,1,26
4970,3392,1,28
4971,3393,1,28
4972,3394,2,13
4973,3395,1,28
4974,3396,1,28
4975,3397,1,19
4976,3398,5,40
4977,3398,5,41
4978,3399,5,40
4979,3399,5,41
4980,3400,2,13
4981,3401,2,10
4982,3402,1,31
4983,3402,8,44
4984,3403,1,28
4985,3404,1,33
4986,3404,1,27
4987,3405,1,22
4988,3405,1,23
4989,3405,1,24
4990,3406,1,26
4991,3407,2,8
4992,3408,1,29
4993,3409,2,8
4994,3410,2,8
4995,3411,1,26
4996,3412,2,15
4997,3412,2,9
4998,3413,5,40
4999,3413,5,41
5000,3414,2,11
5001,3415,2,8
5002,3416,3,37
5003,3417,3,37
5004,3418,1,29
5005,3419,2,11
5006,3420,3,37
5007,3421,2,4
5008,3421,2,5
5009,3421,2,6
5010,3422,2,4
5011,3422,2,5
5012,3422,2,6
5013,3423,1,28
5014,3424,2,15
5015,3424,2,9
5016,3425,2,15
5017,3425,2,9
5018,3426,2,15
5019,3426,2,9
5020,3427,2,15
5021,3427,2,9
5022,3428,2,15
5023,3428,2,9
5024,3429,2,1
5025,3430,3,37
5026,3431,6,42
5027,3432,6,42
5028,3433,1,29
5029,3434,1,31
5030,3434,8,44
5031,3435,1,31
5032,3435,8,44
5033,3436,1,31
5034,3436,8,44
5035,3437,5,40
5036,3437,5,41
5037,3438,2,4
5038,3438,2,5
5039,3438,2,6
5040,3439,5,40
5041,3439,5,41
5042,3440,5,40
5043,3440,5,41
5044,3441,2,8
5045,3442,2,11
5046,3443,1,28
5047,3444,2,11
5048,3445,2,11
5049,3446,1,28
5050,3447,1,26
5051,3448,1,31
5052,3449,3,37
5053,3450,1,19
5054,3451,1,22
5055,3451,1,23
5056,3451,1,24
5057,3452,1,28
5058,3453,2,8
5059,3454,2,8
5060,3455,1,26
5061,3456,1,31
5062,3456,8,44
5063,3457,3,37
5064,3458,3,37
5065,3459,3,37
5066,3460,3,37
5067,3461,2,1
5068,3462,3,37
5069,3463,1,28
5070,3464,1,33
5071,3464,1,27
5072,3465,2,1
5073,3466,2,13
5074,3467,2,15
5075,3467,2,9
5076,3468,2,13
5077,3468,8,44
5078,3469,6,42
5079,3470,6,42
5080,3471,6,42
5081,3472,3,37
5082,3473,5,40
5083,3473,5,41
5084,3474,5,40
5085,3474,5,41
5086,3475,5,40
5087,3475,5,41
5088,3476,6,42
5089,3477,1,29
5090,3478,1,29
5091,3479,1,29
5092,3480,2,11
5093,3481,2,11
5094,3482,1,33
5095,3482,1,27
5096,3483,2,8
5097,3484,2,1
5098,3485,2,1
5099,3486,2,13
5100,3486,8,44
5101,3487,1,28
5102,3488,2,10
5103,3489,6,42
5104,3490,6,42
5105,3491,2,8
5106,3492,2,8
5107,3493,2,8
5108,3494,6,42
5109,3495,3,37
5110,3496,3,37
5111,3497,3,37
5112,3498,3,37
5113,3499,3,37
5114,3500,3,37
5115,3501,3,37
5116,3502,3,37
5117,3503,6,42
5118,3504,2,10
5119,3505,3,37
5120,3506,2,13
5121,3507,2,1
5122,3508,1,26
5123,3509,2,1
5124,3510,2,1
5125,3511,2,13
5126,3512,2,13
5127,3513,2,13
5128,3514,1,22
5129,3514,1,23
5130,3514,1,24
5131,3515,1,22
5132,3515,1,23
5133,3515,1,24
5134,3516,2,1
5135,3517,1,31
5136,3517,8,44
5137,3518,1,33
5138,3518,1,27
5139,3519,6,42
5140,3520,1,31
5141,3520,8,44
5142,3521,1,33
5143,3521,1,27
5144,3522,1,26
5145,3523,1,33
5146,3523,1,27
5147,3524,1,33
5148,3524,1,27
5149,3525,2,15
5150,3525,2,9
5151,3526,5,40
5152,3526,5,41
5153,3527,1,28
5154,3528,1,28
5155,3529,5,40
5156,3529,5,41
5157,3530,1,29
5158,3531,5,40
5159,3531,5,41
5160,3532,5,40
5161,3532,5,41
5162,3533,2,11
5163,3534,1,29
5164,3535,3,37
5165,3536,3,37
5166,3537,1,28
5167,3538,1,28
5168,3539,2,10
5169,3540,1,26
5170,3541,1,19
5171,3542,3,37
5172,3543,2,4
5173,3543,2,5
5174,3543,2,6
5175,3544,2,10
5176,3545,2,10
5177,3546,2,10
5178,3547,1,19
5179,3548,2,11
5180,3549,2,11
5181,3550,2,11
5182,3551,2,8
5183,3552,2,11
5184,3553,1,33
5185,3553,1,27
5186,3554,1,26
5187,3555,2,11
5188,3556,2,11
5189,3557,1,33
5190,3557,1,27
5191,3558,1,33
5192,3558,1,27
5193,3559,2,10
5194,3560,2,8
5195,3561,6,42
5196,3562,6,42
5197,3563,2,13
5198,3564,6,42
5199,3565,6,42
5200,3566,1,33
5201,3566,1,27
5202,3567,2,10
5203,3568,1,33
5204,3568,1,27
5205,3569,2,1
5206,3570,2,10
5207,3571,1,29
5208,3572,1,29
5209,3573,2,8
5210,3574,1,29
5211,3575,1,29
5212,3576,3,37
5213,3577,2,8
5214,3578,2,8
5215,3579,2,4
5216,3579,2,5
5217,3579,2,6
5218,3580,2,4
5219,3580,2,5
5220,3580,2,6
5221,3581,2,8
5222,3582,2,8
5223,3583,2,8
5224,3584,2,8
5225,3585,1,19
5226,3586,2,8
5227,3587,2,8
5228,3588,2,8
5229,3589,2,8
5230,3590,2,8
5231,3591,3,37
5232,3592,5,40
5233,3592,5,41
5234,3593,2,1
5235,3594,2,11
5236,3595,1,19
5237,3596,1,28
5238,3597,1,28
5239,3598,1,28
5240,3599,1,33
5241,3599,1,27
5242,3600,2,15
5243,3600,2,9
5244,3601,1,29
5245,3602,6,42
5246,3603,1,33
5247,3603,1,27
5248,3604,2,11
5249,3605,2,13
5250,3606,1,29
5251,3607,1,26
5252,3608,1,22
5253,3608,1,23
5254,3608,1,24
5255,3609,2,8
5256,3610,1,19
5257,3611,2,1
5258,3612,5,40
5259,3612,5,41
5260,3613,1,33
5261,3613,1,27
5262,3614,1,19
5263,3615,2,13
5264,3616,2,15
5265,3616,2,9
5266,3617,2,13
5267,3617,8,44
5268,3618,2,1
5269,3619,2,11
5270,3620,2,11
5271,3621,2,15
5272,3621,2,9
5273,3622,2,15
5274,3622,2,9
5275,3623,2,10
5276,3624,2,8
5277,3625,5,40
5278,3625,5,41
5279,3626,1,19
5280,3627,1,19
5281,3628,1,19
5282,3629,1,19
5283,3630,1,19
5284,3631,2,10
5285,3632,1,26
5286,3633,3,37
5287,3634,2,10
5288,3635,2,10
5289,3636,1,28
5290,3637,1,29
5291,3638,2,11
5292,3639,2,11
5293,3640,1,22
5294,3640,1,23
5295,3640,1,24
5296,3641,2,13
5297,3642,1,31
5298,3642,8,44
5299,3643,2,10
5300,3644,2,11
5301,3645,1,26
5302,3646,2,8
5303,3647,1,26
5304,3648,1,26
5305,3649,1,26
5306,3650,1,28
5307,3651,1,28
5308,3652,2,1
5309,3653,2,11
5310,3654,1,33
5311,3654,1,27
5312,3655,5,40
5313,3655,5,41
5314,3656,3,37
5315,3657,1,26
5316,3658,1,28
5317,3659,1,19
5318,3660,1,29
5319,3661,2,10
5320,3662,2,10
5321,3663,2,10
5322,3664,2,10
5323,3665,2,10
5324,3666,2,8
5325,3667,2,8
5326,3668,5,40
5327,3668,5,41
5328,3669,5,40
5329,3669,5,41
5330,3670,2,8
5331,3671,2,8
5332,3672,1,26
5333,3673,3,37
5334,3674,3,37
5335,3675,3,37
5336,3676,1,28
5337,3677,3,37
5338,3678,2,13
5339,3679,1,31
5340,3680,1,31
5341,3681,1,26
5342,3682,1,26
5343,3683,1,26
5344,3684,5,40
5345,3684,5,41
5346,3685,5,40
5347,3685,5,41
5348,3686,2,8
5349,3687,2,1
5350,3688,2,8
5351,3689,2,8
5352,3690,2,8
5353,3691,1,19
5354,3692,1,19
5355,3693,1,19
5356,3694,1,19
5357,3695,1,19
5358,3696,1,22
5359,3696,1,23
5360,3696,1,24
5361,3697,1,26
5362,3698,6,42
5363,3699,3,37
5364,3700,1,31
5365,3700,8,44
5366,3701,6,42
5367,3702,6,42
5368,3703,2,4
5369,3703,2,5
5370,3703,2,6
5371,3704,2,4
5372,3704,2,5
5373,3704,2,6
5374,3705,2,15
5375,3705,2,9
5376,3706,1,19
5377,3707,1,31
5378,3708,1,19
5379,3709,5,40
5380,3709,5,41
5381,3710,1,22
5382,3710,1,23
5383,3710,1,24
5384,3711,2,13
5385,3712,1,26
5386,3713,2,15
5387,3713,2,9
5388,3714,5,40
5389,3714,5,41
5390,3715,5,40
5391,3715,5,41
5392,3716,5,40
5393,3716,5,41
5394,3717,3,37
5395,3718,2,8
5396,3719,2,8
5397,3720,1,33
5398,3720,1,27
5399,3721,1,33
5400,3721,1,27
5401,3722,1,33
5402,3722,1,27
5403,3723,1,33
5404,3723,1,27
5405,3724,1,33
5406,3724,1,27
5407,3725,1,33
5408,3725,1,27
5409,3726,1,29
5410,3727,1,29
5411,3728,1,29
5412,3729,1,29
5413,3730,1,33
5414,3730,1,27
5415,3731,1,33
5416,3731,1,27
5417,3732,5,40
5418,3732,5,41
5419,3733,1,33
5420,3733,1,27
5421,3734,2,13
5422,3735,2,13
5423,3736,2,13
5424,3737,1,31
5425,3738,2,8
5426,3739,5,40
5427,3739,5,41
5428,3740,2,1
5429,3741,2,4
5430,3741,2,5
5431,3741,2,6
5432,3742,1,26
5433,3743,1,26
5434,3744,2,8
5435,3745,2,8
5436,3746,2,10
5437,3747,2,13
5438,3748,1,31
5439,3748,8,44
5440,3749,1,33
5441,3749,1,27
5442,3750,2,15
5443,3750,2,9
5444,3751,1,33
5445,3751,1,27
5446,3752,3,37
5447,3753,6,42
5448,3754,1,19
5449,3755,1,19
5450,3756,1,19
5451,3757,2,8
5452,3758,1,26
5453,3759,3,37
5454,3760,3,37
5455,3761,3,37
5456,3762,2,8
5457,3763,2,13
5458,3763,8,44
5459,3764,1,19
5460,3765,2,8
5461,3766,2,15
5462,3766,2,9
5463,3767,1,33
5464,3767,1,27
5465,3768,1,33
5466,3768,1,27
5467,3769,2,10
5468,3770,2,8
5469,3771,1,26
5470,3772,2,11
5471,3773,1,31
5472,3773,8,44
5473,3774,1,31
5474,3774,8,44
5475,3775,1,28
5476,3776,1,33
5477,3776,1,27
5478,3777,1,33
5479,3777,1,27
5480,3778,1,33
5481,3778,1,27
5482,3779,1,33
5483,3779,1,27
5484,3780,1,33
5485,3780,1,27
5486,3781,2,15
5487,3781,2,9
5488,3782,1,33
5489,3782,1,27
5490,3783,2,13
5491,3783,8,44
5492,3784,1,28
5493,3785,2,10
5494,3786,2,10
5495,3787,2,10
5496,3788,2,13
5497,3788,8,44
5498,3789,2,13
5499,3789,8,44
5500,3790,2,10
5501,3791,2,10
5502,3792,3,37
5503,3793,3,37
5504,3794,3,37
5505,3795,3,37
5506,3796,1,28
5507,3797,3,37
5508,3798,1,26
5509,3799,1,26
5510,3800,6,42
5511,3801,1,33
5512,3801,1,27
5513,3802,1,33
5514,3802,1,27
5515,3803,1,33
5516,3803,1,27
5517,3804,1,26
5518,3805,3,37
5519,3806,1,26
5520,3807,2,8
5521,3808,2,13
5522,3809,2,1
5523,3810,1,29
5524,3811,1,31
5525,3811,8,44
5526,3812,1,26
5527,3813,2,10
5528,3814,2,1
5529,3815,6,42
5530,3816,5,40
5531,3816,5,41
5532,3817,2,10
5533,3818,1,19
5534,3819,1,33
5535,3819,1,27
5536,3820,3,37
5537,3821,1,26
5538,3822,6,42
5539,3823,6,42
5540,3824,1,31
5541,3825,6,42
5542,3826,2,10
5543,3827,2,4
5544,3827,2,5
5545,3827,2,6
5546,3828,2,4
5547,3828,2,5
5548,3828,2,6
5549,3829,6,42
5550,3830,1,31
5551,3831,1,26
5552,3832,2,8
5553,3833,2,4
5554,3833,2,5
5555,3833,2,6
5556,3834,1,22
5557,3834,1,23
5558,3834,1,24
5559,3835,1,26
5560,3836,6,42
5561,3837,3,37
5562,3838,2,15
5563,3838,2,9
5564,3839,2,10
5565,3840,2,10
5566,3841,2,11
5567,3842,3,37
5568,3843,3,37
5569,3844,3,37
5570,3845,3,37
5571,3846,2,13
5572,3846,8,44
5573,3847,2,8
5574,3848,2,8
5575,3849,2,13
5576,3849,8,44
5577,3850,2,13
5578,3850,8,44
5579,3851,2,13
5580,3851,8,44
5581,3852,1,31
5582,3852,8,44
5583,3853,1,31
5584,3853,8,44
5585,3854,1,31
5586,3854,8,44
5587,3855,1,28
5588,3856,2,10
5589,3857,1,28
5590,3858,2,8
5591,3859,5,40
5592,3859,5,41
5593,3860,1,33
5594,3860,1,27
5595,3861,2,10
5596,3862,1,29
5597,3863,2,15
5598,3863,2,9
5599,3864,2,4
5600,3864,2,5
5601,3864,2,6
5602,3865,2,10
5603,3866,2,10
5604,3867,2,13
5605,3867,8,44
5606,3868,2,1
5607,3869,2,1
5608,3870,2,1
5609,3871,2,11
5610,3872,1,26
5611,3873,6,42
5612,3874,2,13
5613,3874,8,44
5614,3875,2,13
5615,3875,8,44
5616,3876,2,4
5617,3876,2,5
5618,3876,2,6
5619,3877,2,4
5620,3877,2,5
5621,3877,2,6
5622,3878,5,40
5623,3878,5,41
5624,3879,2,8
5625,3880,2,8
5626,3881,2,13
5627,3881,8,44
5628,3882,2,10
5629,3883,6,42
5630,3884,2,13
5631,3884,8,44
5632,3885,3,37
5633,3886,2,10
5634,3887,2,10
5635,3888,2,13
5636,3888,8,44
5637,3889,2,13
5638,3889,8,44
5639,3890,6,42
5640,3891,6,42
5641,3892,6,42
5642,3893,2,1
5643,3894,2,8
5644,3895,2,13
5645,3896,2,10
5646,3897,6,42
5647,3898,6,42
5648,3899,2,4
5649,3899,2,5
5650,3899,2,6
5651,3900,2,13
5652,3900,8,44
5653,3901,2,13
5654,3901,8,44
5655,3902,1,22
5656,3902,1,23
5657,3902,1,24
5658,3903,1,28
5659,3904,1,28
5660,3905,2,15
5661,3905,2,9
5662,3906,1,26
5663,3907,1,22
5664,3907,1,23
5665,3907,1,24
5666,3908,1,26
5667,3909,2,8
5668,3910,1,26
5669,3911,1,33
5670,3911,1,27
5671,3912,1,33
5672,3912,1,27
5673,3913,1,29
5674,3914,1,31
5675,3914,8,44
5676,3915,3,37
5677,3916,1,28
5678,3917,1,28
5679,3918,1,33
5680,3918,1,27
5681,3919,2,13
5682,3920,5,40
5683,3920,5,41
5684,3921,2,10
5685,3922,2,1
5686,3923,1,29
5687,3924,1,28
5688,3925,1,26
5689,3926,1,26
5690,3927,1,29
5691,3928,2,8
5692,3929,2,13
5693,3930,2,1
5694,3931,2,10
5695,3932,2,10
5696,3933,3,37
5697,3934,1,28
5698,3935,1,28
5699,3936,2,4
5700,3936,2,5
5701,3936,2,6
5702,3937,2,8
5703,3938,1,26
5704,3939,1,26
5705,3940,2,8
5706,3941,2,10
5707,3942,5,40
5708,3942,5,41
5709,3943,5,40
5710,3943,5,41
5711,3944,5,40
5712,3944,5,41
5713,3945,1,29
5714,3946,1,29
5715,3947,5,40
5716,3947,5,41
5717,3948,2,1
5718,3949,1,26
5719,3950,2,11
5720,3951,2,10
5721,3952,2,15
5722,3952,2,9
5723,3953,2,15
5724,3953,2,9
5725,3954,2,15
5726,3954,2,9
5727,3955,5,40
5728,3955,5,41
5729,3956,2,15
5730,3956,2,9
5731,3957,2,15
5732,3957,2,9
5733,3958,2,8
5734,3959,1,33
5735,3959,1,27
5736,3960,3,37
5737,3961,6,42
5738,3962,1,26
5739,3963,3,37
5740,3964,2,13
5741,3965,2,13
5742,3966,1,29
5743,3967,5,40
5744,3967,5,41
5745,3968,1,29
5746,3969,1,29
5747,3970,2,4
5748,3970,2,5
5749,3970,2,6
5750,3971,6,42
5751,3972,2,8
5752,3973,5,40
5753,3973,5,41
5754,3974,5,40
5755,3974,5,41
5756,3975,2,11
5757,3976,2,11
5758,3977,2,11
5759,3978,3,37
5760,3979,3,37
5761,3980,2,8
5762,3981,1,28
5763,3982,2,13
5764,3983,2,13
5765,3984,1,26
5766,3985,1,31
5767,3986,1,33
5768,3986,1,27
5769,3987,2,15
5770,3987,2,9
5771,3988,1,31
5772,3988,8,44
5773,3989,1,33
5774,3989,1,27
5775,3990,1,33
5776,3990,1,27
5777,3991,5,40
5778,3991,5,41
5779,3992,2,8
5780,3993,2,8
5781,3994,2,10
5782,3995,1,33
5783,3995,1,27
5784,3996,1,33
5785,3996,1,27
5786,3997,5,40
5787,3997,5,41
5788,3998,2,13
5789,3998,8,44
5790,3999,2,8
5791,4000,1,26
5792,4001,1,26
5793,4002,2,8
5794,4003,1,26
5795,4004,3,37
5796,4005,2,15
5797,4005,2,9
5798,4006,1,33
5799,4006,1,27
5800,4007,1,28
5801,4008,1,28
5802,4009,1,28
5803,4010,2,15
5804,4010,2,9
5805,4011,2,15
5806,4011,2,9
5807,4012,2,15
5808,4012,2,9
5809,4013,2,15
5810,4013,2,9
5811,4014,1,26
5812,4015,2,15
5813,4015,2,9
5814,4016,2,13
5815,4016,8,44
5816,4017,2,13
5817,4017,8,44
5818,4018,3,37
5819,4019,3,37
5820,4020,2,13
5821,4020,8,44
5822,4021,2,13
5823,4021,8,44
5824,4022,2,13
5825,4022,8,44
5826,4023,1,31
5827,4023,8,44
5828,4024,2,13
5829,4024,8,44
5830,4025,1,26
5831,4026,2,13
5832,4026,8,44
5833,4027,1,33
5834,4027,1,27
