AccusedMasterID,CaseMasterID,ResolvedIdentityID
4458,2653,R002988
4459,2653,R002989
4460,2654,R002988
4461,2654,R002989
4462,2655,R002988
4463,2655,R002990
4464,2655,R002991
4465,2656,R002992
4466,2656,R002993
4467,2657,R002994
4468,2657,R002995
4469,2657,R002996
4470,2657,R002001
4471,2658,R002997
4472,2659,R002998
4473,2660,R002999
4474,2661,R002999
4475,2662,R002999
4476,2663,R003000
4477,2664,R003001
4478,2664,R003002
4479,2664,R003003
4480,2664,R003004
4481,2665,R002986
4482,2665,R003005
4483,2665,R002987
4484,2665,R003006
4485,2665,R002651
4486,2666,R003007
4487,2666,R003008
4488,2666,R003009
4489,2667,R003010
4490,2668,R003011
4491,2669,R000677
4492,2670,R003012
4493,2671,R003013
4494,2672,R003014
4495,2673,R003015
4496,2674,R003016
4497,2674,R003017
4498,2674,R003018
4499,2674,R003019
4500,2675,R003015
4501,2676,R003020
4502,2677,R003021
4503,2678,R000972
4504,2678,R003006
4505,2678,R003022
4506,2679,R003021
4507,2680,R003021
4508,2681,R003023
4509,2682,R003024
4510,2683,R003024
4511,2683,R003025
4512,2683,R003026
4513,2683,R003027
4514,2683,R003028
4515,2684,R003029
4516,2684,R003030
4517,2685,R003031
4518,2685,R003032
4519,2685,R003033
4520,2686,R003034
4521,2686,R003035
4522,2686,R003036
4523,2687,R003034
4524,2688,R003037
4525,2689,R003037
4526,2690,R003038
4527,2690,R003039
4528,2690,R003040
4529,2690,R003041
4530,2691,R001611
4531,2692,R001759
4532,2693,R003042
4533,2693,R003043
4534,2693,R003044
4535,2693,R003045
4536,2694,R001759
4537,2695,R003046
4538,2696,R003046
4539,2697,R003047
4540,2698,R003048
4541,2698,R003049
4542,2699,R003050
4543,2700,R003051
4544,2701,R003051
4545,2702,R003051
4546,2702,R003052
4547,2703,R003053
4548,2703,R003054
4549,2704,R003055
4550,2705,R003055
4551,2706,R003056
4552,2706,R003057
4553,2706,R003058
4554,2707,R003059
4555,2708,R003060
4556,2709,R003061
4557,2709,R001287
4558,2710,R003060
4559,2711,R003062
4560,2712,R003063
4561,2713,R003064
4562,2714,R003064
4563,2714,R003065
4564,2714,R003066
4565,2715,R003067
4566,2716,R003071
4567,2716,R003068
4568,2716,R003069
4569,2716,R003070
4570,2716,R000954
4571,2717,R003071
4572,2718,R003071
4573,2718,R003072
4574,2719,R003073
4575,2720,R003076
4576,2720,R003074
4577,2720,R003075
4578,2721,R003076
4579,2722,R003076
4580,2723,R003077
4581,2723,R003078
4582,2723,R003079
4583,2724,R003076
4584,2725,R003080
4585,2725,R003081
4586,2726,R003082
4587,2726,R003083
4588,2726,R003084
4589,2727,R003085
4590,2728,R003086
4591,2729,R003087
4592,2729,R003088
4593,2730,R003089
4594,2731,R000179
4595,2732,R003090
4596,2732,R003091
4597,2733,R003092
4598,2734,R003093
4599,2734,R003094
4600,2735,R003095
4601,2736,R003092
4602,2737,R003096
4603,2737,R003097
4604,2737,R003098
4605,2738,R003099
4606,2738,R003100
4607,2739,R003101
4608,2739,R003092
4609,2739,R003102
4610,2739,R003103
4611,2740,R003092
4612,2740,R003104
4613,2741,R002552
4614,2742,R003105
4615,2743,R003106
4616,2743,R003107
4617,2744,R003108
4618,2744,R003109
4619,2745,R003115
4620,2745,R003110
4621,2746,R003105
4622,2747,R003111
4623,2748,R003111
4624,2749,R003115
4625,2749,R003112
4626,2749,R003113
4627,2750,R003111
4628,2750,R003114
4629,2751,R003115
4630,2751,R003116
4631,2751,R003117
4632,2752,R003115
4633,2752,R003116
4634,2753,R003118
4635,2753,R004737
4636,2754,R003119
4637,2754,R003120
4638,2755,R003121
4639,2756,R003122
4640,2757,R003122
4641,2757,R003123
4642,2758,R003124
4643,2759,R003125
4644,2760,R003125
4645,2761,R003126
4646,2761,R002583
4647,2762,R003127
4648,2762,R000938
4649,2763,R003128
4650,2763,R003129
4651,2764,R003130
4652,2765,R003131
4653,2766,R003132
4654,2766,R003133
4655,2766,R003134
4656,2767,R003135
4657,2767,R003136
4658,2767,R003137
4659,2768,R003138
4660,2769,R003138
4661,2769,R003139
4662,2769,R003140
4663,2770,R003138
4664,2771,R003141
4665,2772,R003142
4666,2773,R003143
4667,2774,R003144
4668,2775,R003145
4669,2776,R003146
4670,2776,R003147
4671,2776,R003148
4672,2776,R003149
4673,2777,R001782
4674,2778,R003150
4675,2779,R003150
4676,2780,R003151
4677,2780,R003152
4678,2781,R003153
4679,2781,R003154
4680,2781,R003155
4681,2782,R003151
4682,2783,R003151
4683,2784,R003156
4684,2784,R003157
4685,2785,R003158
4686,2785,R003159
4687,2785,R003160
4688,2785,R003161
4689,2785,R003162
4690,2786,R003163
4691,2786,R003164
4692,2786,R003165
4693,2787,R002823
4694,2787,R003166
4695,2788,R002823
4696,2789,R003167
4697,2789,R003168
4698,2789,R003169
4699,2790,R003170
4700,2791,R003171
4701,2791,R002464
4702,2792,R002986
4703,2792,R003172
4704,2792,R003173
4705,2792,R003174
4706,2792,R003175
4707,2793,R003176
4708,2793,R003177
4709,2793,R002651
4710,2794,R003178
4711,2795,R003179
4712,2796,R003180
4713,2796,R003181
4714,2796,R003182
4715,2797,R003183
4716,2798,R003184
4717,2798,R003185
4718,2798,R003186
4719,2799,R003162
4720,2800,R000199
4721,2801,R003187
4722,2802,R003193
4723,2803,R003188
4724,2804,R003188
4725,2805,R003189
4726,2805,R003190
4727,2805,R003191
4728,2805,R003192
4729,2806,R003193
4730,2806,R003194
4731,2807,R003193
4732,2808,R003188
4733,2808,R003195
4734,2808,R003196
4735,2808,R003197
4736,2809,R003201
4737,2809,R003198
4738,2810,R003201
4739,2811,R003201
4740,2811,R003199
4741,2811,R003200
4742,2812,R003201
4743,2813,R003202
4744,2814,R003201
4745,2814,R003203
4746,2814,R003204
4747,2815,R003205
4748,2816,R003205
4749,2817,R003171
4750,2817,R000558
4751,2818,R003206
4752,2819,R001117
4753,2820,R003207
4754,2821,R003208
4755,2821,R003209
4756,2822,R003210
4757,2823,R003211
4758,2823,R003212
4759,2823,R003213
4760,2823,R003214
4761,2824,R003215
4762,2825,R003216
4763,2825,R003217
4764,2826,R003218
4765,2827,R003219
4766,2828,R003216
4767,2828,R003220
4768,2829,R003221
4769,2829,R003222
4770,2829,R003223
4771,2829,R003224
4772,2830,R003225
4773,2831,R003225
4774,2832,R003225
4775,2832,R003226
4776,2832,R003227
4777,2832,R003228
4778,2832,R003229
4779,2833,R003216
4780,2833,R003217
4781,2833,R003230
4782,2834,R003225
4783,2835,R003231
4784,2836,R003233
4785,2837,R003232
4786,2838,R003233
4787,2839,R003233
4788,2839,R003234
4789,2839,R003235
4790,2839,R002391
4791,2839,R003236
4792,2840,R003237
4793,2841,R003238
4794,2842,R003239
4795,2842,R003240
4796,2842,R000578
4797,2843,R003241
4798,2844,R003242
4799,2845,R003242
4800,2846,R003242
4801,2846,R002353
4802,2846,R003243
4803,2847,R003244
4804,2848,R003245
4805,2848,R001318
4806,2849,R003245
4807,2850,R003246
4808,2850,R003247
4809,2850,R000468
4810,2851,R003248
4811,2851,R002645
4812,2851,R003249
4813,2852,R003256
4814,2853,R003256
4815,2854,R003246
4816,2854,R003250
4817,2854,R003251
4818,2854,R003252
4819,2854,R003253
4820,2855,R003254
4821,2855,R003255
4822,2856,R003256
4823,2857,R003256
4824,2858,R003256
4825,2858,R003257
4826,2859,R003258
4827,2860,R003258
4828,2860,R003259
4829,2861,R003258
4830,2861,R003260
4831,2862,R003261
4832,2863,R003262
4833,2863,R003263
4834,2863,R003264
4835,2864,R003265
4836,2865,R003266
4837,2866,R003265
4838,2867,R003265
4839,2867,R003267
4840,2868,R003268
4841,2868,R001318
4842,2868,R003269
4843,2869,R003270
4844,2869,R003271
4845,2870,R003272
4846,2871,R003272
4847,2871,R003273
4848,2872,R003274
4849,2873,R002823
4850,2873,R003275
4851,2874,R003276
4852,2875,R003276
4853,2876,R003276
4854,2877,R003276
4855,2877,R003277
4856,2878,R003270
4857,2878,R003278
4858,2878,R003279
4859,2879,R003276
4860,2879,R003280
4861,2879,R003281
4862,2880,R003282
4863,2880,R003283
4864,2881,R003276
4865,2882,R003284
4866,2882,R000963
4867,2882,R003285
4868,2883,R003284
4869,2883,R002006
4870,2883,R002004
4871,2883,R003286
4872,2883,R003287
4873,2884,R000707
4874,2885,R003288
4875,2885,R002054
4876,2885,R003289
4877,2885,R003290
4878,2885,R003291
4879,2886,R003292
4880,2887,R001928
4881,2887,R003293
4882,2888,R001928
4883,2889,R003294
4884,2890,R003096
4885,2891,R003295
4886,2892,R002469
4887,2893,R003296
4888,2893,R003297
4889,2893,R003298
4890,2894,R003299
4891,2895,R003300
4892,2896,R003282
4893,2896,R003283
4894,2897,R003602
4895,2897,R003301
4896,2898,R000626
4897,2898,R003302
4898,2899,R003300
4899,2900,R003099
4900,2901,R003303
4901,2901,R003304
4902,2902,R000785
4903,2903,R003305
4904,2903,R003310
4905,2904,R001407
4906,2905,R003306
4907,2906,R003307
4908,2907,R003307
4909,2908,R003151
4910,2909,R003308
4911,2910,R003309
4912,2911,R003305
4913,2911,R003310
4914,2912,R003311
4915,2913,R000263
4916,2913,R003312
4917,2913,R003313
4918,2913,R003314
4919,2913,R003315
4920,2914,R000263
4921,2914,R003316
4922,2915,R000263
4923,2915,R003317
4924,2915,R003318
4925,2916,R003316
4926,2917,R003321
4927,2918,R003321
4928,2919,R003321
4929,2920,R003319
4930,2921,R003320
4931,2921,R003790
4932,2922,R003321
4933,2923,R001854
4934,2923,R003310
4935,2924,R003321
4936,2925,R003320
4937,2926,R003321
4938,2927,R003321
4939,2928,R003319
4940,2929,R003322
4941,2930,R003323
4942,2931,R003324
4943,2932,R003325
4944,2933,R003324
4945,2934,R003326
4946,2935,R001431
4947,2936,R003327
4948,2937,R003328
4949,2938,R003328
4950,2938,R003329
4951,2938,R003330
4952,2939,R003331
4953,2940,R003332
4954,2940,R002916
4955,2941,R003331
4956,2941,R003333
4957,2941,R003334
4958,2941,R003335
4959,2942,R003336
4960,2943,R003337
4961,2944,R003338
4962,2945,R003338
4963,2946,R003332
4964,2946,R002916
4965,2947,R003338
4966,2948,R003338
4967,2948,R003776
4968,2949,R003339
4969,2950,R003338
4970,2950,R003340
4971,2950,R003341
4972,2951,R003342
4973,2952,R003343
4974,2953,R003344
4975,2954,R003338
4976,2955,R003338
4977,2956,R003346
4978,2956,R003345
4979,2957,R003346
4980,2958,R004080
4981,2958,R003347
4982,2958,R003348
4983,2958,R003349
4984,2958,R003350
4985,2959,R003346
4986,2959,R003351
4987,2960,R003352
4988,2960,R002507
4989,2961,R003353
4990,2962,R003013
4991,2963,R002626
4992,2964,R003354
4993,2965,R003354
4994,2965,R003316
4995,2966,R003132
4996,2967,R003355
4997,2968,R003356
4998,2968,R003357
4999,2968,R003358
5000,2968,R003359
5001,2969,R003360
5002,2970,R003361
5003,2970,R003362
5004,2970,R003363
5005,2970,R003364
5006,2971,R003365
5007,2972,R003366
5008,2973,R003366
5009,2973,R003367
5010,2974,R003368
5011,2975,R003369
5012,2976,R003368
5013,2976,R003370
5014,2977,R003368
5015,2978,R003371
5016,2979,R003382
5017,2979,R003372
5018,2980,R003373
5019,2981,R003374
5020,2982,R003375
5021,2982,R003379
5022,2983,R003376
5023,2983,R003377
5024,2983,R003378
5025,2983,R000680
5026,2984,R003375
5027,2984,R003379
5028,2984,R003380
5029,2984,R003381
5030,2985,R003382
5031,2986,R003382
5032,2987,R003382
5033,2988,R003385
5034,2988,R003383
5035,2989,R003382
5036,2990,R003384
5037,2991,R003385
5038,2991,R003386
5039,2991,R003387
5040,2992,R002210
5041,2993,R003388
5042,2994,R003388
5043,2995,R003389
5044,2996,R003389
5045,2997,R002552
5046,2998,R003393
5047,2998,R003390
5048,2998,R003391
5049,2998,R003392
5050,2999,R003393
5051,3000,R003393
5052,3001,R003393
5053,3002,R003394
5054,3003,R003393
5055,3004,R003395
5056,3004,R003396
5057,3004,R003397
5058,3005,R003393
5059,3006,R003398
5060,3007,R003398
5061,3007,R003399
5062,3008,R003400
5063,3009,R003398
5064,3010,R003395
5065,3010,R003396
5066,3011,R003401
5067,3011,R003402
5068,3011,R003403
5069,3011,R003404
5070,3012,R003405
5071,3013,R003406
5072,3014,R003406
5073,3015,R003406
5074,3015,R003407
5075,3016,R003406
5076,3017,R003408
5077,3017,R003409
5078,3017,R003410
5079,3018,R003411
5080,3018,R003190
5081,3019,R003412
5082,3019,R003413
5083,3020,R003414
5084,3020,R003415
5085,3021,R003414
5086,3022,R002004
5087,3023,R003414
5088,3024,R003416
5089,3024,R003417
5090,3025,R003418
5091,3026,R003419
5092,3027,R003883
5093,3028,R003420
5094,3028,R003421
5095,3029,R003422
5096,3029,R003423
5097,3029,R003424
5098,3029,R003425
5099,3030,R003426
5100,3031,R003427
5101,3031,R003428
5102,3032,R003429
5103,3033,R003429
5104,3033,R003430
5105,3034,R003429
5106,3035,R003431
5107,3035,R003432
5108,3035,R003433
5109,3035,R003434
5110,3036,R003435
5111,3037,R003435
5112,3037,R003436
5113,3037,R003437
5114,3038,R003435
5115,3039,R003438
5116,3039,R003439
5117,3040,R003440
5118,3041,R003441
5119,3042,R003441
5120,3043,R003442
5121,3044,R003443
5122,3045,R000948
5123,3046,R003444
5124,3046,R003445
5125,3047,R003446
5126,3047,R003447
5127,3048,R003448
5128,3049,R003449
5129,3049,R003450
5130,3050,R001955
5131,3050,R003451
5132,3050,R003452
5133,3051,R001955
5134,3052,R003146
5135,3052,R003453
5136,3052,R003148
5137,3053,R003454
5138,3054,R003455
5139,3054,R003456
5140,3054,R003457
5141,3055,R003458
5142,3055,R003459
5143,3056,R003460
5144,3057,R003461
5145,3058,R003462
5146,3058,R003463
5147,3058,R003464
5148,3059,R003465
5149,3060,R003466
5150,3061,R003467
5151,3062,R003468
5152,3063,R003469
5153,3063,R000136
5154,3063,R000756
5155,3064,R003470
5156,3065,R003470
5157,3066,R003470
5158,3066,R003471
5159,3066,R003472
5160,3067,R003473
5161,3067,R003474
5162,3067,R003475
5163,3067,R002644
5164,3068,R003470
5165,3068,R003476
5166,3068,R003477
5167,3068,R003472
5168,3068,R003478
5169,3069,R003470
5170,3069,R003472
5171,3070,R003479
5172,3071,R003480
5173,3072,R003473
5174,3072,R003481
5175,3073,R003482
5176,3074,R003482
5177,3075,R003482
5178,3076,R003485
5179,3076,R003483
5180,3076,R003484
5181,3077,R003485
5182,3078,R003485
5183,3079,R003486
5184,3080,R003487
5185,3081,R003488
5186,3082,R003489
5187,3083,R003489
5188,3084,R003490
5189,3084,R000231
5190,3084,R001555
5191,3085,R003491
5192,3086,R003492
5193,3087,R003493
5194,3087,R003494
5195,3088,R003495
5196,3089,R003496
5197,3089,R003497
5198,3090,R003498
5199,3091,R003499
5200,3091,R003500
5201,3091,R001222
5202,3092,R003501
5203,3093,R003502
5204,3094,R003503
5205,3095,R003504
5206,3095,R003505
5207,3095,R003506
5208,3095,R003507
5209,3096,R003504
5210,3096,R003508
5211,3096,R003509
5212,3096,R003510
5213,3097,R003511
5214,3098,R003473
5215,3098,R003178
5216,3099,R003511
5217,3099,R003512
5218,3100,R003511
5219,3101,R001027
5220,3102,R003513
5221,3102,R003514
5222,3102,R003515
5223,3103,R000320
5224,3104,R003516
5225,3105,R003517
5226,3106,R003518
5227,3107,R003519
5228,3107,R003520
5229,3107,R003521
5230,3108,R003518
5231,3108,R003522
5232,3108,R003523
5233,3109,R003524
5234,3110,R003524
5235,3111,R003525
5236,3111,R003520
5237,3111,R003526
5238,3112,R003524
5239,3113,R003527
5240,3113,R003528
5241,3113,R003529
5242,3114,R003527
5243,3114,R002645
5244,3115,R003527
5245,3115,R003530
5246,3116,R003531
5247,3116,R003532
5248,3117,R003533
5249,3118,R003534
5250,3119,R003534
5251,3120,R003535
5252,3121,R003536
5253,3121,R003537
5254,3122,R001307
5255,3123,R003538
5256,3123,R003539
5257,3124,R003540
5258,3125,R003541
5259,3125,R003542
5260,3126,R003543
5261,3127,R003549
5262,3127,R003544
5263,3128,R003545
5264,3128,R003546
5265,3129,R003547
5266,3129,R003548
5267,3130,R003549
5268,3131,R003550
5269,3131,R003551
5270,3132,R003549
5271,3133,R003552
5272,3134,R003552
5273,3135,R003553
5274,3135,R003554
5275,3135,R003555
5276,3136,R000677
5277,3136,R001648
5278,3137,R003556
5279,3138,R003557
5280,3138,R003558
5281,3139,R003557
5282,3139,R003559
5283,3139,R003560
5284,3139,R003561
5285,3140,R003557
5286,3140,R003562
5287,3141,R003563
5288,3142,R003564
5289,3142,R003565
5290,3143,R001373
5291,3144,R002841
5292,3145,R002841
5293,3145,R003566
5294,3146,R004142
5295,3146,R003567
5296,3147,R003568
5297,3148,R003569
5298,3149,R003570
5299,3150,R003571
5300,3151,R003547
5301,3151,R003572
5302,3151,R003573
5303,3152,R003571
5304,3152,R003574
5305,3152,R003575
5306,3152,R003576
5307,3152,R003577
5308,3153,R003578
5309,3153,R003579
5310,3154,R003571
5311,3154,R003580
5312,3155,R003268
5313,3156,R003576
5314,3157,R003581
5315,3157,R003582
5316,3158,R003583
5317,3159,R000405
5318,3160,R003583
5319,3161,R003583
5320,3161,R003584
5321,3161,R000980
5322,3162,R003159
5323,3162,R003585
5324,3163,R003586
5325,3164,R002606
5326,3165,R002606
5327,3166,R003587
5328,3167,R002267
5329,3167,R003582
5330,3167,R003281
5331,3167,R003588
5332,3168,R003587
5333,3169,R003589
5334,3169,R003590
5335,3170,R003591
5336,3170,R003592
5337,3170,R003593
5338,3171,R003589
5339,3172,R003594
5340,3172,R003595
5341,3173,R003589
5342,3174,R003596
5343,3174,R003597
5344,3174,R003598
5345,3174,R003599
5346,3175,R003602
5347,3175,R003600
5348,3175,R003601
5349,3176,R003602
5350,3177,R003602
5351,3178,R003603
5352,3178,R003604
5353,3178,R001857
5354,3179,R003602
5355,3179,R003605
5356,3180,R003602
5357,3181,R003602
5358,3182,R003606
5359,3182,R003607
5360,3183,R001310
5361,3184,R003608
5362,3184,R003609
5363,3184,R003610
5364,3185,R003611
5365,3186,R003612
5366,3186,R003613
5367,3186,R003614
5368,3186,R002293
5369,3187,R003615
5370,3188,R003616
5371,3189,R003617
5372,3189,R003618
5373,3189,R003619
5374,3189,R003620
5375,3189,R003621
5376,3190,R003615
5377,3191,R003615
5378,3191,R003003
5379,3192,R003622
5380,3192,R003623
5381,3192,R003624
5382,3193,R000855
5383,3194,R000855
5384,3195,R003625
5385,3195,R003626
5386,3196,R003627
5387,3197,R001317
5388,3198,R003628
5389,3198,R001888
5390,3199,R003629
5391,3199,R003630
5392,3199,R003631
5393,3200,R001407
5394,3201,R001941
5395,3201,R003632
5396,3202,R003633
5397,3203,R003634
5398,3204,R003635
5399,3204,R003636
5400,3205,R003637
5401,3206,R003638
5402,3207,R003639
5403,3208,R003640
5404,3209,R003641
5405,3209,R003642
5406,3209,R002887
5407,3209,R003643
5408,3210,R003644
5409,3210,R003645
5410,3211,R003646
5411,3211,R000287
5412,3212,R003640
5413,3212,R003647
5414,3212,R003648
5415,3212,R003649
5416,3213,R003650
5417,3214,R003651
5418,3214,R003652
5419,3215,R003653
5420,3215,R003654
5421,3215,R003655
5422,3215,R003656
5423,3215,R003657
5424,3216,R003658
5425,3217,R003659
5426,3217,R003660
5427,3218,R003661
5428,3219,R003662
5429,3219,R003663
5430,3220,R003664
5431,3221,R003664
5432,3222,R003665
5433,3223,R003666
5434,3224,R003662
5435,3224,R003667
5436,3225,R003668
5437,3226,R003668
5438,3226,R003669
5439,3227,R003380
5440,3227,R003379
5441,3227,R003670
5442,3228,R003671
5443,3229,R003672
5444,3230,R003673
5445,3230,R003674
5446,3231,R003305
5447,3232,R003675
5448,3233,R003676
5449,3234,R003677
5450,3235,R003678
5451,3236,R001081
5452,3236,R003679
5453,3237,R003680
5454,3238,R003681
5455,3238,R003682
5456,3239,R003683
5457,3240,R003684
5458,3240,R003685
5459,3241,R003686
5460,3242,R003686
5461,3243,R003687
5462,3243,R003688
5463,3243,R003689
5464,3244,R003690
5465,3244,R003691
5466,3245,R003692
5467,3245,R003693
5468,3246,R003694
5469,3246,R003695
5470,3247,R001195
5471,3247,R003696
5472,3247,R002585
5473,3248,R003697
5474,3249,R003697
5475,3250,R003697
5476,3251,R003697
5477,3252,R003697
5478,3253,R003697
5479,3253,R003698
5480,3253,R003699
5481,3254,R003697
5482,3255,R003697
5483,3256,R003697
5484,3257,R003700
5485,3257,R003701
5486,3257,R003702
5487,3258,R000968
5488,3259,R003703
5489,3259,R003704
5490,3260,R003705
5491,3261,R003706
5492,3261,R003707
5493,3261,R003708
5494,3261,R003709
5495,3261,R003710
5496,3262,R003711
5497,3262,R003712
5498,3262,R003713
5499,3263,R003714
5500,3263,R003715
5501,3263,R003716
5502,3264,R003717
5503,3265,R003718
5504,3265,R003719
5505,3266,R003720
5506,3267,R003721
5507,3268,R003722
5508,3269,R003723
5509,3270,R003722
5510,3270,R003724
5511,3271,R003725
5512,3272,R003725
5513,3273,R003725
5514,3274,R003726
5515,3275,R003726
5516,3276,R003727
5517,3277,R003728
5518,3277,R003729
5519,3277,R003730
5520,3277,R001776
5521,3277,R003731
5522,3278,R003732
5523,3278,R003733
5524,3278,R000008
5525,3278,R003734
5526,3279,R003735
5527,3280,R003736
5528,3280,R003737
5529,3281,R003738
5530,3281,R003739
5531,3281,R003740
5532,3282,R003741
5533,3282,R003742
5534,3282,R003743
5535,3282,R003744
5536,3283,R002676
5537,3283,R003745
5538,3284,R003746
5539,3284,R003747
5540,3285,R003736
5541,3285,R003748
5542,3285,R003749
5543,3286,R003750
5544,3286,R003751
5545,3286,R003752
5546,3286,R003753
5547,3287,R003754
5548,3287,R003755
5549,3288,R003756
5550,3288,R003757
5551,3288,R003758
5552,3288,R003759
5553,3288,R003760
5554,3289,R003761
5555,3290,R003564
5556,3291,R003564
5557,3292,R003564
5558,3293,R003564
5559,3294,R003564
5560,3295,R003564
5561,3296,R003564
5562,3296,R003762
5563,3297,R003763
5564,3297,R003764
5565,3298,R003564
5566,3299,R003564
5567,3299,R003765
5568,3300,R003766
5569,3301,R003767
5570,3302,R003767
5571,3303,R003459
5572,3304,R003767
5573,3305,R003767
5574,3305,R003768
5575,3305,R003769
5576,3305,R003770
5577,3306,R003771
5578,3307,R003772
5579,3307,R003773
5580,3307,R003909
5581,3308,R003774
5582,3308,R003775
5583,3309,R003776
5584,3310,R003776
5585,3311,R003776
5586,3312,R003776
5587,3313,R003777
5588,3314,R003778
5589,3315,R003779
5590,3315,R003780
5591,3316,R003756
5592,3316,R003781
5593,3317,R003779
5594,3317,R003782
5595,3317,R003783
5596,3318,R003784
5597,3319,R003785
5598,3319,R003786
5599,3319,R001520
5600,3320,R003787
5601,3321,R003788
5602,3322,R003789
5603,3323,R003790
5604,3324,R003790
5605,3324,R003791
5606,3325,R003790
5607,3326,R002676
5608,3326,R003781
5609,3327,R003790
5610,3328,R003792
5611,3328,R003793
5612,3328,R003794
5613,3329,R003795
5614,3329,R003796
5615,3330,R003797
5616,3330,R003798
5617,3331,R003799
5618,3331,R003800
5619,3332,R003803
5620,3333,R003801
5621,3333,R003802
5622,3334,R003803
5623,3335,R003803
5624,3336,R003803
5625,3337,R003804
5626,3338,R003805
5627,3339,R003806
5628,3340,R003806
5629,3341,R003807
5630,3342,R003808
5631,3342,R003809
5632,3343,R003810
5633,3343,R003811
5634,3343,R003715
5635,3343,R003812
5636,3344,R002787
5637,3345,R003498
5638,3345,R003813
5639,3345,R003814
5640,3345,R003815
5641,3346,R003816
5642,3347,R003817
5643,3347,R002542
5644,3348,R003818
5645,3349,R003819
5646,3349,R003820
5647,3350,R003821
5648,3351,R003635
5649,3352,R001799
5650,3352,R003822
5651,3352,R001798
5652,3352,R003823
5653,3353,R003824
5654,3353,R003825
5655,3353,R003826
5656,3354,R003242
5657,3354,R003827
5658,3354,R003828
5659,3355,R000907
5660,3355,R003829
5661,3355,R003830
5662,3355,R003831
5663,3356,R003832
5664,3356,R003833
5665,3357,R000765
5666,3358,R003834
5667,3359,R000405
5668,3360,R003835
5669,3361,R003836
5670,3361,R003013
5671,3362,R003837
5672,3363,R003838
5673,3364,R003838
5674,3365,R003839
5675,3365,R003840
5676,3365,R003841
5677,3365,R003842
5678,3366,R003843
5679,3367,R003844
5680,3368,R003413
5681,3369,R003844
5682,3370,R003844
5683,3371,R002560
5684,3371,R003845
5685,3371,R003846
5686,3371,R003847
5687,3372,R002988
5688,3373,R003848
5689,3374,R001307
5690,3375,R003849
5691,3375,R003850
5692,3375,R003851
5693,3375,R003852
5694,3375,R003041
5695,3376,R003853
5696,3377,R003385
5697,3378,R003854
5698,3379,R003855
5699,3380,R003856
5700,3380,R000723
5701,3380,R003857
5702,3381,R003858
5703,3382,R003859
5704,3382,R003860
5705,3382,R003861
5706,3382,R003862
5707,3382,R003863
5708,3383,R003864
5709,3384,R003865
5710,3385,R003866
5711,3386,R003867
5712,3386,R003868
5713,3387,R003869
5714,3388,R003859
5715,3388,R003584
5716,3388,R000400
5717,3388,R003870
5718,3389,R003871
5719,3390,R000660
5720,3391,R003872
5721,3391,R003873
5722,3391,R003874
5723,3392,R003875
5724,3393,R003875
5725,3394,R003876
5726,3394,R003877
5727,3394,R003878
5728,3395,R003879
5729,3395,R000066
5730,3395,R003880
5731,3396,R003881
5732,3397,R003882
5733,3398,R003883
5734,3399,R003883
5735,3400,R003884
5736,3400,R003885
5737,3400,R003886
5738,3401,R002113
5739,3402,R003887
5740,3402,R003888
5741,3402,R003889
5742,3402,R003890
5743,3403,R003887
5744,3404,R003891
5745,3404,R003892
5746,3405,R000943
5747,3406,R003893
5748,3407,R003894
5749,3407,R003895
5750,3408,R003896
5751,3408,R003897
5752,3408,R003898
5753,3409,R003899
5754,3409,R003900
5755,3410,R003901
5756,3410,R003902
5757,3410,R003903
5758,3410,R003904
5759,3411,R003905
5760,3412,R001431
5761,3413,R003658
5762,3414,R003896
5763,3414,R003897
5764,3415,R003906
5765,3416,R003907
5766,3417,R003908
5767,3418,R003909
5768,3418,R003910
5769,3418,R003911
5770,3419,R003912
5771,3419,R003913
5772,3420,R003914
5773,3421,R003915
5774,3422,R003915
5775,3423,R003916
5776,3423,R001352
5777,3423,R003917
5778,3424,R003918
5779,3425,R003918
5780,3426,R003919
5781,3426,R003920
5782,3427,R003918
5783,3428,R003919
5784,3428,R003921
5785,3428,R003922
5786,3429,R003923
5787,3430,R003924
5788,3431,R003925
5789,3431,R003926
5790,3432,R003927
5791,3433,R003909
5792,3433,R003928
5793,3433,R003929
5794,3433,R003930
5795,3434,R003931
5796,3435,R003932
5797,3435,R003933
5798,3436,R003932
5799,3437,R003934
5800,3438,R003935
5801,3438,R003936
5802,3438,R002077
5803,3438,R003937
5804,3438,R003938
5805,3439,R003936
5806,3439,R003939
5807,3440,R003940
5808,3440,R003941
5809,3441,R003473
5810,3442,R003942
5811,3443,R003473
5812,3443,R003943
5813,3443,R003944
5814,3444,R003945
5815,3445,R003473
5816,3446,R003946
5817,3447,R003947
5818,3448,R003947
5819,3449,R001543
5820,3450,R003948
5821,3451,R001825
5822,3451,R003949
5823,3452,R003950
5824,3452,R003951
5825,3452,R003952
5826,3452,R000616
5827,3452,R003953
5828,3453,R002154
5829,3453,R003954
5830,3454,R002154
5831,3455,R003955
5832,3455,R003956
5833,3456,R003957
5834,3456,R003958
5835,3456,R003959
5836,3457,R003960
5837,3458,R003962
5838,3458,R003961
5839,3459,R003962
5840,3459,R003963
5841,3460,R003962
5842,3461,R003964
5843,3461,R003965
5844,3462,R001237
5845,3463,R003966
5846,3464,R003967
5847,3465,R003964
5848,3465,R003968
5849,3466,R003969
5850,3467,R003970
5851,3468,R003971
5852,3468,R004621
5853,3469,R003972
5854,3470,R003973
